id,status,sent_at,relationship_tag,contact_id,message_id,user_id,user_phone_id
22267,sent,8/10/24 0:00,Botox,24338,7,1,3
22466,sent,9/10/24 0:00,Botox,24338,8,1,3
22658,sent,10/10/24 0:00,Botox,24338,9,1,3
22855,lead_created,11/10/24 0:00,Botox,24338,61,1,3
22268,sent,8/10/24 0:00,Botox,24337,7,1,3
22467,sent,9/10/24 0:00,Botox,24337,8,1,3
22659,sent,10/10/24 0:00,Botox,24337,9,1,3
22856,lead_created,11/10/24 0:00,Botox,24337,61,1,3
22269,sent,8/10/24 0:00,Botox,24336,7,1,3
22468,sent,9/10/24 0:00,Botox,24336,8,1,3
22660,sent,10/10/24 0:00,Botox,24336,9,1,3
22857,lead_created,11/10/24 0:00,Botox,24336,61,1,3
22271,sent,8/10/24 0:00,Botox,24335,7,1,3
22470,sent,9/10/24 0:00,Botox,24335,8,1,3
22662,sent,10/10/24 0:00,Botox,24335,9,1,3
22859,lead_created,11/10/24 0:00,Botox,24335,61,1,3
22272,sent,8/10/24 0:00,Botox,24334,7,1,3
22471,sent,9/10/24 0:00,Botox,24334,8,1,3
22663,sent,10/10/24 0:00,Botox,24334,9,1,3
22860,lead_created,11/10/24 0:00,Botox,24334,61,1,3
22273,sent,8/10/24 0:00,Botox,24333,7,1,3
22472,sent,9/10/24 0:00,Botox,24333,8,1,3
22664,sent,10/10/24 0:00,Botox,24333,9,1,3
22861,lead_created,11/10/24 0:00,Botox,24333,61,1,3
22274,sent,8/10/24 0:00,Botox,24332,7,1,3
22473,sent,9/10/24 0:00,Botox,24332,8,1,3
22665,sent,10/10/24 0:00,Botox,24332,9,1,3
22862,lead_created,11/10/24 0:00,Botox,24332,61,1,3
22275,sent,8/10/24 0:00,Botox,24331,7,1,3
22474,sent,9/10/24 0:00,Botox,24331,8,1,3
22666,sent,10/10/24 0:00,Botox,24331,9,1,3
22991,lead_created,10/14/24 0:00,Botox,24331,61,1,3
22276,sent,8/10/24 0:00,Botox,24330,7,1,3
22475,sent,9/10/24 0:00,Botox,24330,8,1,3
22667,sent,10/10/24 0:00,Botox,24330,9,1,3
22863,lead_created,11/10/24 0:00,Botox,24330,61,1,3
22277,sent,8/10/24 0:00,Botox,24329,7,1,3
22476,sent,9/10/24 0:00,Botox,24329,8,1,3
22668,sent,10/10/24 0:00,Botox,24329,9,1,3
22864,lead_created,11/10/24 0:00,Botox,24329,61,1,3
22278,sent,8/10/24 0:00,Botox,24328,7,1,3
22477,sent,9/10/24 0:00,Botox,24328,8,1,3
22669,sent,10/10/24 0:00,Botox,24328,9,1,3
22865,lead_created,11/10/24 0:00,Botox,24328,61,1,3
22280,sent,8/10/24 0:00,Botox,24327,7,1,3
22479,sent,9/10/24 0:00,Botox,24327,8,1,3
22671,sent,10/10/24 0:00,Botox,24327,9,1,3
22867,lead_created,11/10/24 0:00,Botox,24327,61,1,3
22347,sent,8/10/24 0:00,Botox,24325,7,1,3
22529,sent,9/10/24 0:00,Botox,24325,8,1,3
22672,sent,10/10/24 0:00,Botox,24325,9,1,3
22673,sent,10/10/24 0:00,Botox,24325,63,1,3
22868,lead_created,11/10/24 0:00,Botox,24325,61,1,3
22363,sent,8/10/24 0:00,Botox,24311,7,1,3
22530,sent,9/10/24 0:00,Botox,24311,8,1,3
22674,sent,10/10/24 0:00,Botox,24311,9,1,3
22675,sent,10/10/24 0:00,Botox,24311,63,1,3
22869,lead_created,11/10/24 0:00,Botox,24311,61,1,3
22365,sent,8/10/24 0:00,Botox,24303,7,1,3
22532,sent,9/10/24 0:00,Botox,24303,8,1,3
22678,sent,10/10/24 0:00,Botox,24303,9,1,3
22679,sent,10/10/24 0:00,Botox,24303,63,1,3
22871,lead_created,11/10/24 0:00,Botox,24303,61,1,3
22366,sent,8/10/24 0:00,Botox,24302,7,1,3
22533,sent,9/10/24 0:00,Botox,24302,8,1,3
22680,sent,10/10/24 0:00,Botox,24302,9,1,3
22681,sent,10/10/24 0:00,Botox,24302,63,1,3
22872,lead_created,11/10/24 0:00,Botox,24302,61,1,3
22368,sent,8/10/24 0:00,Botox,24301,7,1,3
22535,sent,9/10/24 0:00,Botox,24301,8,1,3
22684,sent,10/10/24 0:00,Botox,24301,9,1,3
22685,sent,10/10/24 0:00,Botox,24301,63,1,3
22874,lead_created,11/10/24 0:00,Botox,24301,61,1,3
22369,sent,8/10/24 0:00,Botox,24300,7,1,3
22536,sent,9/10/24 0:00,Botox,24300,8,1,3
22686,sent,10/10/24 0:00,Botox,24300,9,1,3
22687,sent,10/10/24 0:00,Botox,24300,63,1,3
22875,lead_created,11/10/24 0:00,Botox,24300,61,1,3
22375,sent,8/10/24 0:00,Botox,24278,7,1,3
22542,sent,9/10/24 0:00,Botox,24278,8,1,3
22698,sent,10/10/24 0:00,Botox,24278,9,1,3
22699,sent,10/10/24 0:00,Botox,24278,63,1,3
22881,lead_created,11/10/24 0:00,Botox,24278,61,1,3
22377,sent,8/10/24 0:00,Botox,24272,7,1,3
22544,sent,9/10/24 0:00,Botox,24272,8,1,3
22702,sent,10/10/24 0:00,Botox,24272,9,1,3
22703,sent,10/10/24 0:00,Botox,24272,63,1,3
22883,lead_created,11/10/24 0:00,Botox,24272,61,1,3
22378,sent,8/10/24 0:00,Botox,24270,7,1,3
22545,sent,9/10/24 0:00,Botox,24270,8,1,3
22704,sent,10/10/24 0:00,Botox,24270,9,1,3
22705,sent,10/10/24 0:00,Botox,24270,63,1,3
22993,lead_created,10/14/24 0:00,Botox,24270,61,1,3
22240,sent,8/10/24 0:00,Botox,24257,7,1,3
22439,sent,9/10/24 0:00,Botox,24257,8,1,3
22631,sent,10/10/24 0:00,Botox,24257,9,1,3
22828,lead_created,11/10/24 0:00,Botox,24257,61,1,3
22241,sent,8/10/24 0:00,Botox,24256,7,1,3
22440,sent,9/10/24 0:00,Botox,24256,8,1,3
22632,sent,10/10/24 0:00,Botox,24256,9,1,3
22829,lead_created,11/10/24 0:00,Botox,24256,61,1,3
22242,sent,8/10/24 0:00,Botox,24255,7,1,3
22441,sent,9/10/24 0:00,Botox,24255,8,1,3
22633,sent,10/10/24 0:00,Botox,24255,9,1,3
22830,lead_created,11/10/24 0:00,Botox,24255,61,1,3
22243,sent,8/10/24 0:00,Botox,24254,7,1,3
22442,sent,9/10/24 0:00,Botox,24254,8,1,3
22634,sent,10/10/24 0:00,Botox,24254,9,1,3
22831,lead_created,11/10/24 0:00,Botox,24254,61,1,3
22244,sent,8/10/24 0:00,Botox,24253,7,1,3
22443,sent,9/10/24 0:00,Botox,24253,8,1,3
22635,sent,10/10/24 0:00,Botox,24253,9,1,3
22832,lead_created,11/10/24 0:00,Botox,24253,61,1,3
22245,sent,8/10/24 0:00,Botox,24252,7,1,3
22444,sent,9/10/24 0:00,Botox,24252,8,1,3
22636,sent,10/10/24 0:00,Botox,24252,9,1,3
22833,lead_created,11/10/24 0:00,Botox,24252,61,1,3
22247,sent,8/10/24 0:00,Botox,24251,7,1,3
22446,sent,9/10/24 0:00,Botox,24251,8,1,3
22638,sent,10/10/24 0:00,Botox,24251,9,1,3
22835,lead_created,11/10/24 0:00,Botox,24251,61,1,3
22248,sent,8/10/24 0:00,Botox,24250,7,1,3
22447,sent,9/10/24 0:00,Botox,24250,8,1,3
22639,sent,10/10/24 0:00,Botox,24250,9,1,3
22836,lead_created,11/10/24 0:00,Botox,24250,61,1,3
22249,sent,8/10/24 0:00,Botox,24249,7,1,3
22448,sent,9/10/24 0:00,Botox,24249,8,1,3
22640,sent,10/10/24 0:00,Botox,24249,9,1,3
22837,lead_created,11/10/24 0:00,Botox,24249,61,1,3
22250,sent,8/10/24 0:00,Botox,24248,7,1,3
22449,sent,9/10/24 0:00,Botox,24248,8,1,3
22641,sent,10/10/24 0:00,Botox,24248,9,1,3
22838,lead_created,11/10/24 0:00,Botox,24248,61,1,3
22253,sent,8/10/24 0:00,Botox,24247,7,1,3
22452,sent,9/10/24 0:00,Botox,24247,8,1,3
22644,sent,10/10/24 0:00,Botox,24247,9,1,3
22841,lead_created,11/10/24 0:00,Botox,24247,61,1,3
22254,sent,8/10/24 0:00,Botox,24246,7,1,3
22453,sent,9/10/24 0:00,Botox,24246,8,1,3
22645,sent,10/10/24 0:00,Botox,24246,9,1,3
22842,lead_created,11/10/24 0:00,Botox,24246,61,1,3
22256,sent,8/10/24 0:00,Botox,24245,7,1,3
22455,sent,9/10/24 0:00,Botox,24245,8,1,3
22647,sent,10/10/24 0:00,Botox,24245,9,1,3
22844,lead_created,11/10/24 0:00,Botox,24245,61,1,3
22257,sent,8/10/24 0:00,Botox,24244,7,1,3
22456,sent,9/10/24 0:00,Botox,24244,8,1,3
22648,sent,10/10/24 0:00,Botox,24244,9,1,3
22845,lead_created,11/10/24 0:00,Botox,24244,61,1,3
22258,sent,8/10/24 0:00,Botox,24243,7,1,3
22457,sent,9/10/24 0:00,Botox,24243,8,1,3
22649,sent,10/10/24 0:00,Botox,24243,9,1,3
22846,lead_created,11/10/24 0:00,Botox,24243,61,1,3
22259,sent,8/10/24 0:00,Botox,24242,7,1,3
22458,sent,9/10/24 0:00,Botox,24242,8,1,3
22650,sent,10/10/24 0:00,Botox,24242,9,1,3
22847,lead_created,11/10/24 0:00,Botox,24242,61,1,3
22260,sent,8/10/24 0:00,Botox,24241,7,1,3
22459,sent,9/10/24 0:00,Botox,24241,8,1,3
22651,sent,10/10/24 0:00,Botox,24241,9,1,3
22848,lead_created,11/10/24 0:00,Botox,24241,61,1,3
22261,sent,8/10/24 0:00,Botox,24240,7,1,3
22460,sent,9/10/24 0:00,Botox,24240,8,1,3
22652,sent,10/10/24 0:00,Botox,24240,9,1,3
22849,lead_created,11/10/24 0:00,Botox,24240,61,1,3
22380,sent,8/10/24 0:00,Botox,24239,7,1,3
22547,sent,9/10/24 0:00,Botox,24239,8,1,3
22708,sent,10/10/24 0:00,Botox,24239,9,1,3
22885,lead_created,11/10/24 0:00,Botox,24239,61,1,3
22381,sent,8/10/24 0:00,Botox,24238,7,1,3
22548,sent,9/10/24 0:00,Botox,24238,8,1,3
22709,sent,10/10/24 0:00,Botox,24238,9,1,3
22886,lead_created,11/10/24 0:00,Botox,24238,61,1,3
22262,sent,8/10/24 0:00,Botox,24237,7,1,3
22461,sent,9/10/24 0:00,Botox,24237,8,1,3
22653,sent,10/10/24 0:00,Botox,24237,9,1,3
22850,lead_created,11/10/24 0:00,Botox,24237,61,1,3
22263,sent,8/10/24 0:00,Botox,24236,7,1,3
22462,sent,9/10/24 0:00,Botox,24236,8,1,3
22654,sent,10/10/24 0:00,Botox,24236,9,1,3
22851,lead_created,11/10/24 0:00,Botox,24236,61,1,3
22114,sent,7/10/24 0:00,Botox,24235,7,1,3
22281,sent,8/10/24 0:00,Botox,24235,8,1,3
22480,sent,9/10/24 0:00,Botox,24235,9,1,3
22710,lead_created,10/10/24 0:00,Botox,24235,61,1,3
22116,sent,7/10/24 0:00,Botox,24234,7,1,3
22283,sent,8/10/24 0:00,Botox,24234,8,1,3
22482,sent,9/10/24 0:00,Botox,24234,9,1,3
22711,lead_created,10/10/24 0:00,Botox,24234,61,1,3
22117,sent,7/10/24 0:00,Botox,24233,7,1,3
22284,sent,8/10/24 0:00,Botox,24233,8,1,3
22483,sent,9/10/24 0:00,Botox,24233,9,1,3
22712,lead_created,10/10/24 0:00,Botox,24233,61,1,3
22118,sent,7/10/24 0:00,Botox,24232,7,1,3
22285,sent,8/10/24 0:00,Botox,24232,8,1,3
22484,sent,9/10/24 0:00,Botox,24232,9,1,3
22713,lead_created,10/10/24 0:00,Botox,24232,61,1,3
22119,sent,7/10/24 0:00,Botox,24231,7,1,3
22382,sent,8/10/24 0:00,Botox,24231,8,1,3
22549,sent,9/10/24 0:00,Botox,24231,9,1,3
22758,lead_created,10/10/24 0:00,Botox,24231,61,1,3
22120,sent,7/10/24 0:00,Botox,24230,7,1,3
22286,sent,8/10/24 0:00,Botox,24230,8,1,3
22485,sent,9/10/24 0:00,Botox,24230,9,1,3
22714,lead_created,10/10/24 0:00,Botox,24230,61,1,3
22121,sent,7/10/24 0:00,Botox,24229,7,1,3
22287,sent,8/10/24 0:00,Botox,24229,8,1,3
22486,sent,9/10/24 0:00,Botox,24229,9,1,3
22715,lead_created,10/10/24 0:00,Botox,24229,61,1,3
22122,sent,7/10/24 0:00,Botox,24228,7,1,3
22288,sent,8/10/24 0:00,Botox,24228,8,1,3
22487,sent,9/10/24 0:00,Botox,24228,9,1,3
22716,lead_created,10/10/24 0:00,Botox,24228,61,1,3
22123,sent,7/10/24 0:00,Botox,24227,7,1,3
22289,sent,8/10/24 0:00,Botox,24227,8,1,3
22488,sent,9/10/24 0:00,Botox,24227,9,1,3
22717,lead_created,10/10/24 0:00,Botox,24227,61,1,3
22124,sent,7/10/24 0:00,Botox,24226,7,1,3
22290,sent,8/10/24 0:00,Botox,24226,8,1,3
22489,sent,9/10/24 0:00,Botox,24226,9,1,3
22718,lead_created,10/10/24 0:00,Botox,24226,61,1,3
22125,sent,7/10/24 0:00,Botox,24225,7,1,3
22291,sent,8/10/24 0:00,Botox,24225,8,1,3
22490,sent,9/10/24 0:00,Botox,24225,9,1,3
22719,lead_created,10/10/24 0:00,Botox,24225,61,1,3
22126,sent,7/10/24 0:00,Botox,24224,7,1,3
22292,sent,8/10/24 0:00,Botox,24224,8,1,3
22491,sent,9/10/24 0:00,Botox,24224,9,1,3
22720,lead_created,10/10/24 0:00,Botox,24224,61,1,3
22127,sent,7/10/24 0:00,Botox,24223,7,1,3
22293,sent,8/10/24 0:00,Botox,24223,8,1,3
22492,sent,9/10/24 0:00,Botox,24223,9,1,3
22721,lead_created,10/10/24 0:00,Botox,24223,61,1,3
22128,sent,7/10/24 0:00,Botox,24222,7,1,3
22294,sent,8/10/24 0:00,Botox,24222,8,1,3
22493,sent,9/10/24 0:00,Botox,24222,9,1,3
22722,lead_created,10/10/24 0:00,Botox,24222,61,1,3
22129,sent,7/10/24 0:00,Botox,24221,7,1,3
22295,sent,8/10/24 0:00,Botox,24221,8,1,3
22494,sent,9/10/24 0:00,Botox,24221,9,1,3
22723,lead_created,10/10/24 0:00,Botox,24221,61,1,3
22131,sent,7/10/24 0:00,Botox,24220,7,1,3
22297,sent,8/10/24 0:00,Botox,24220,8,1,3
22496,sent,9/10/24 0:00,Botox,24220,9,1,3
22725,lead_created,10/10/24 0:00,Botox,24220,61,1,3
22133,sent,7/10/24 0:00,Botox,24219,7,1,3
22299,sent,8/10/24 0:00,Botox,24219,8,1,3
22498,sent,9/10/24 0:00,Botox,24219,9,1,3
22727,lead_created,10/10/24 0:00,Botox,24219,61,1,3
22134,sent,7/10/24 0:00,Botox,24218,7,1,3
22300,sent,8/10/24 0:00,Botox,24218,8,1,3
22499,sent,9/10/24 0:00,Botox,24218,9,1,3
22728,lead_created,10/10/24 0:00,Botox,24218,61,1,3
22135,sent,7/10/24 0:00,Botox,24217,7,1,3
22301,sent,8/10/24 0:00,Botox,24217,8,1,3
22500,sent,9/10/24 0:00,Botox,24217,9,1,3
22729,lead_created,10/10/24 0:00,Botox,24217,61,1,3
22137,sent,7/10/24 0:00,Botox,24216,7,1,3
22303,sent,8/10/24 0:00,Botox,24216,8,1,3
22502,sent,9/10/24 0:00,Botox,24216,9,1,3
22731,lead_created,10/10/24 0:00,Botox,24216,61,1,3
22138,sent,7/10/24 0:00,Botox,24215,7,1,3
22304,sent,8/10/24 0:00,Botox,24215,8,1,3
22503,sent,9/10/24 0:00,Botox,24215,9,1,3
22732,lead_created,10/10/24 0:00,Botox,24215,61,1,3
22139,sent,7/10/24 0:00,Botox,24214,7,1,3
22305,sent,8/10/24 0:00,Botox,24214,8,1,3
22504,sent,9/10/24 0:00,Botox,24214,9,1,3
22733,lead_created,10/10/24 0:00,Botox,24214,61,1,3
22140,sent,7/10/24 0:00,Botox,24213,7,1,3
22306,sent,8/10/24 0:00,Botox,24213,8,1,3
22505,sent,9/10/24 0:00,Botox,24213,9,1,3
22734,lead_created,10/10/24 0:00,Botox,24213,61,1,3
22141,sent,7/10/24 0:00,Botox,24212,7,1,3
22307,sent,8/10/24 0:00,Botox,24212,8,1,3
22506,sent,9/10/24 0:00,Botox,24212,9,1,3
22735,lead_created,10/10/24 0:00,Botox,24212,61,1,3
22144,sent,7/10/24 0:00,Botox,24211,7,1,3
22310,sent,8/10/24 0:00,Botox,24211,8,1,3
22509,sent,9/10/24 0:00,Botox,24211,9,1,3
22738,lead_created,10/10/24 0:00,Botox,24211,61,1,3
22145,sent,7/10/24 0:00,Botox,24210,7,1,3
22311,sent,8/10/24 0:00,Botox,24210,8,1,3
22510,sent,9/10/24 0:00,Botox,24210,9,1,3
22739,lead_created,10/10/24 0:00,Botox,24210,61,1,3
22146,sent,7/10/24 0:00,Botox,24209,7,1,3
22312,sent,8/10/24 0:00,Botox,24209,8,1,3
22511,sent,9/10/24 0:00,Botox,24209,9,1,3
22740,lead_created,10/10/24 0:00,Botox,24209,61,1,3
22147,sent,7/10/24 0:00,Botox,24208,7,1,3
22313,sent,8/10/24 0:00,Botox,24208,8,1,3
22512,sent,9/10/24 0:00,Botox,24208,9,1,3
22741,lead_created,10/10/24 0:00,Botox,24208,61,1,3
22149,sent,7/10/24 0:00,Botox,24207,7,1,3
22315,sent,8/10/24 0:00,Botox,24207,8,1,3
22514,sent,9/10/24 0:00,Botox,24207,9,1,3
22743,lead_created,10/10/24 0:00,Botox,24207,61,1,3
22151,sent,7/10/24 0:00,Botox,24206,7,1,3
22383,sent,8/10/24 0:00,Botox,24206,8,1,3
22550,sent,9/10/24 0:00,Botox,24206,9,1,3
22759,lead_created,10/10/24 0:00,Botox,24206,61,1,3
22152,sent,7/10/24 0:00,Botox,24205,7,1,3
22317,sent,8/10/24 0:00,Botox,24205,8,1,3
22516,sent,9/10/24 0:00,Botox,24205,9,1,3
22745,lead_created,10/10/24 0:00,Botox,24205,61,1,3
22153,sent,7/10/24 0:00,Botox,24204,7,1,3
22318,sent,8/10/24 0:00,Botox,24204,8,1,3
22517,sent,9/10/24 0:00,Botox,24204,9,1,3
22746,lead_created,10/10/24 0:00,Botox,24204,61,1,3
22154,sent,7/10/24 0:00,Botox,24203,7,1,3
22319,sent,8/10/24 0:00,Botox,24203,8,1,3
22518,sent,9/10/24 0:00,Botox,24203,9,1,3
22747,lead_created,10/10/24 0:00,Botox,24203,61,1,3
22155,sent,7/10/24 0:00,Botox,24202,7,1,3
22320,sent,8/10/24 0:00,Botox,24202,8,1,3
22519,sent,9/10/24 0:00,Botox,24202,9,1,3
22748,lead_created,10/10/24 0:00,Botox,24202,61,1,3
22156,sent,7/10/24 0:00,Botox,24201,7,1,3
22321,sent,8/10/24 0:00,Botox,24201,8,1,3
22520,sent,9/10/24 0:00,Botox,24201,9,1,3
22749,lead_created,10/10/24 0:00,Botox,24201,61,1,3
22157,sent,7/10/24 0:00,Botox,24200,7,1,3
22322,sent,8/10/24 0:00,Botox,24200,8,1,3
22521,sent,9/10/24 0:00,Botox,24200,9,1,3
22750,lead_created,10/10/24 0:00,Botox,24200,61,1,3
22158,sent,7/10/24 0:00,Botox,24199,7,1,3
22323,sent,8/10/24 0:00,Botox,24199,8,1,3
22522,sent,9/10/24 0:00,Botox,24199,9,1,3
22751,lead_created,10/10/24 0:00,Botox,24199,61,1,3
22159,sent,7/10/24 0:00,Botox,24198,7,1,3
22324,sent,8/10/24 0:00,Botox,24198,8,1,3
22523,sent,9/10/24 0:00,Botox,24198,9,1,3
22752,lead_created,10/10/24 0:00,Botox,24198,61,1,3
22160,sent,7/10/24 0:00,Botox,24197,7,1,3
22325,sent,8/10/24 0:00,Botox,24197,8,1,3
22524,sent,9/10/24 0:00,Botox,24197,9,1,3
22753,lead_created,10/10/24 0:00,Botox,24197,61,1,3
21952,sent,4/10/24 0:00,Botox,24191,7,1,3
21955,sent,4/10/24 0:00,Botox,24191,7,1,3
22166,sent,7/10/24 0:00,Botox,24191,9,1,3
22386,lead_created,8/10/24 0:00,Botox,24191,61,1,3
21954,sent,4/10/24 0:00,Botox,24190,7,1,3
21957,sent,4/10/24 0:00,Botox,24190,7,1,3
22168,sent,7/10/24 0:00,Botox,24190,9,1,3
22388,lead_created,8/10/24 0:00,Botox,24190,61,1,3
21958,sent,4/10/24 0:00,Botox,24189,7,1,3
22169,sent,7/10/24 0:00,Botox,24189,8,1,3
22330,sent,8/10/24 0:00,Botox,24189,9,1,3
22551,lead_created,9/10/24 0:00,Botox,24189,61,1,3
21959,sent,4/10/24 0:00,Botox,24188,7,1,3
22170,sent,7/10/24 0:00,Botox,24188,8,1,3
22331,sent,8/10/24 0:00,Botox,24188,9,1,3
22552,lead_created,9/10/24 0:00,Botox,24188,61,1,3
21960,sent,4/10/24 0:00,Botox,24187,7,1,3
22171,sent,7/10/24 0:00,Botox,24187,8,1,3
22332,sent,8/10/24 0:00,Botox,24187,9,1,3
22553,lead_created,9/10/24 0:00,Botox,24187,61,1,3
21961,sent,4/10/24 0:00,Botox,24186,7,1,3
22172,sent,7/10/24 0:00,Botox,24186,8,1,3
22333,sent,8/10/24 0:00,Botox,24186,9,1,3
22554,lead_created,9/10/24 0:00,Botox,24186,61,1,3
21962,sent,4/10/24 0:00,Botox,24185,7,1,3
22173,sent,7/10/24 0:00,Botox,24185,8,1,3
22334,sent,8/10/24 0:00,Botox,24185,9,1,3
22555,lead_created,9/10/24 0:00,Botox,24185,61,1,3
21963,sent,4/10/24 0:00,Botox,24184,7,1,3
22174,sent,7/10/24 0:00,Botox,24184,8,1,3
22335,sent,8/10/24 0:00,Botox,24184,9,1,3
22556,lead_created,9/10/24 0:00,Botox,24184,61,1,3
21965,sent,4/10/24 0:00,Botox,24183,7,1,3
22176,sent,7/10/24 0:00,Botox,24183,8,1,3
22337,sent,8/10/24 0:00,Botox,24183,9,1,3
22558,lead_created,9/10/24 0:00,Botox,24183,61,1,3
21966,sent,4/10/24 0:00,Botox,24182,7,1,3
22177,sent,7/10/24 0:00,Botox,24182,8,1,3
22338,sent,8/10/24 0:00,Botox,24182,9,1,3
22559,lead_created,9/10/24 0:00,Botox,24182,61,1,3
21968,sent,4/10/24 0:00,Botox,24181,7,1,3
22179,sent,7/10/24 0:00,Botox,24181,8,1,3
22340,sent,8/10/24 0:00,Botox,24181,9,1,3
22560,lead_created,9/10/24 0:00,Botox,24181,61,1,3
21970,sent,4/10/24 0:00,Botox,24179,7,1,3
22181,sent,7/10/24 0:00,Botox,24179,8,1,3
22341,sent,8/10/24 0:00,Botox,24179,9,1,3
22561,lead_created,9/10/24 0:00,Botox,24179,61,1,3
21973,sent,4/10/24 0:00,Botox,24178,7,1,3
22184,sent,7/10/24 0:00,Botox,24178,8,1,3
22344,sent,8/10/24 0:00,Botox,24178,9,1,3
22564,lead_created,9/10/24 0:00,Botox,24178,61,1,3
21974,sent,4/10/24 0:00,Botox,24177,7,1,3
22185,sent,7/10/24 0:00,Botox,24177,8,1,3
22345,sent,8/10/24 0:00,Botox,24177,9,1,3
22565,lead_created,9/10/24 0:00,Botox,24177,61,1,3
21975,sent,4/10/24 0:00,Botox,24176,7,1,3
22186,sent,7/10/24 0:00,Botox,24176,8,1,3
22346,sent,8/10/24 0:00,Botox,24176,9,1,3
22566,lead_created,9/10/24 0:00,Botox,24176,61,1,3
21976,sent,4/10/24 0:00,Botox,24175,7,1,3
22187,sent,7/10/24 0:00,Botox,24175,8,1,3
22348,sent,8/10/24 0:00,Botox,24175,9,1,3
22567,lead_created,9/10/24 0:00,Botox,24175,61,1,3
21977,sent,4/10/24 0:00,Botox,24174,7,1,3
22188,sent,7/10/24 0:00,Botox,24174,8,1,3
22349,sent,8/10/24 0:00,Botox,24174,9,1,3
22568,lead_created,9/10/24 0:00,Botox,24174,61,1,3
21978,sent,4/10/24 0:00,Botox,24173,7,1,3
22189,sent,7/10/24 0:00,Botox,24173,8,1,3
22350,sent,8/10/24 0:00,Botox,24173,9,1,3
22569,lead_created,9/10/24 0:00,Botox,24173,61,1,3
21979,sent,4/10/24 0:00,Botox,24172,7,1,3
22190,sent,7/10/24 0:00,Botox,24172,8,1,3
22351,sent,8/10/24 0:00,Botox,24172,9,1,3
22570,lead_created,9/10/24 0:00,Botox,24172,61,1,3
21980,sent,4/10/24 0:00,Botox,24171,7,1,3
22191,sent,7/10/24 0:00,Botox,24171,8,1,3
22352,sent,8/10/24 0:00,Botox,24171,9,1,3
22571,lead_created,9/10/24 0:00,Botox,24171,61,1,3
21981,sent,4/10/24 0:00,Botox,24170,7,1,3
22192,sent,7/10/24 0:00,Botox,24170,8,1,3
22353,sent,8/10/24 0:00,Botox,24170,9,1,3
22572,lead_created,9/10/24 0:00,Botox,24170,61,1,3
21982,sent,4/10/24 0:00,Botox,24169,7,1,3
22193,sent,7/10/24 0:00,Botox,24169,8,1,3
22354,sent,8/10/24 0:00,Botox,24169,9,1,3
22573,lead_created,9/10/24 0:00,Botox,24169,61,1,3
21983,sent,4/10/24 0:00,Botox,24168,7,1,3
22194,sent,7/10/24 0:00,Botox,24168,8,1,3
22355,sent,8/10/24 0:00,Botox,24168,9,1,3
22574,lead_created,9/10/24 0:00,Botox,24168,61,1,3
21984,sent,4/10/24 0:00,Botox,24167,7,1,3
22195,sent,7/10/24 0:00,Botox,24167,8,1,3
22356,sent,8/10/24 0:00,Botox,24167,9,1,3
22575,lead_created,9/10/24 0:00,Botox,24167,61,1,3
21985,sent,4/10/24 0:00,Botox,24166,7,1,3
22196,sent,7/10/24 0:00,Botox,24166,8,1,3
22357,sent,8/10/24 0:00,Botox,24166,9,1,3
22576,lead_created,9/10/24 0:00,Botox,24166,61,1,3
21986,sent,4/10/24 0:00,Botox,24165,7,1,3
22197,sent,7/10/24 0:00,Botox,24165,8,1,3
22358,sent,8/10/24 0:00,Botox,24165,9,1,3
22577,lead_created,9/10/24 0:00,Botox,24165,61,1,3
21819,sent,3/10/24 0:00,Botox,24159,7,1,3
21991,sent,4/10/24 0:00,Botox,24159,8,1,3
22202,sent,7/10/24 0:00,Botox,24159,9,1,3
22389,lead_created,8/10/24 0:00,Botox,24159,61,1,3
21820,sent,3/10/24 0:00,Botox,24158,7,1,3
21992,sent,4/10/24 0:00,Botox,24158,8,1,3
22203,sent,7/10/24 0:00,Botox,24158,9,1,3
22390,lead_created,8/10/24 0:00,Botox,24158,61,1,3
21821,sent,3/10/24 0:00,Botox,24157,7,1,3
21993,sent,4/10/24 0:00,Botox,24157,8,1,3
22204,sent,7/10/24 0:00,Botox,24157,9,1,3
22391,lead_created,8/10/24 0:00,Botox,24157,61,1,3
21822,sent,3/10/24 0:00,Botox,24156,7,1,3
21994,sent,4/10/24 0:00,Botox,24156,8,1,3
22205,sent,7/10/24 0:00,Botox,24156,9,1,3
22392,lead_created,8/10/24 0:00,Botox,24156,61,1,3
21823,sent,3/10/24 0:00,Botox,24155,7,1,3
21995,sent,4/10/24 0:00,Botox,24155,8,1,3
22206,sent,7/10/24 0:00,Botox,24155,9,1,3
22393,lead_created,8/10/24 0:00,Botox,24155,61,1,3
21824,sent,3/10/24 0:00,Botox,24154,7,1,3
21996,sent,4/10/24 0:00,Botox,24154,8,1,3
22207,sent,7/10/24 0:00,Botox,24154,9,1,3
22394,lead_created,8/10/24 0:00,Botox,24154,61,1,3
21826,sent,3/10/24 0:00,Botox,24153,7,1,3
21998,sent,4/10/24 0:00,Botox,24153,8,1,3
22209,sent,7/10/24 0:00,Botox,24153,9,1,3
22395,lead_created,8/10/24 0:00,Botox,24153,61,1,3
21827,sent,3/10/24 0:00,Botox,24152,7,1,3
21999,sent,4/10/24 0:00,Botox,24152,8,1,3
22210,sent,7/10/24 0:00,Botox,24152,9,1,3
22396,lead_created,8/10/24 0:00,Botox,24152,61,1,3
